id,enerc_kcal,water,protain,protainb_by_amino,lipid,fantnlea,fasat,fams,fapu,carbohydrate,choavlm,fibsol,fibins,fibtg,ash,ne,k,ca,mg,p,fe,zn,cu,mn,i_d,se,cr,mo,retol,carta,cartb,crypxb,cartbeq,vita_rae,vitd,tocpha,tocphb,tocphg,tocphd,vitk,thiahcl,ribf,nia,vitb6a,vitb12,fol,pantac,biot,vitc,nacl_eq,alc,nitra,thebrn,caffn,tan,polyphent,aceac,food_id
1796,346,55.5,8.2,7.4,33,30.1,20.26,7.4,0.89,2.3,2.5,0,0,0,1,260,70,70,8,85,0.1,0.7,0.01,0.01,-,-,-,-,240,-,-,-,170,250,0.2,1.2,0,0,0,12,0.03,0.22,0.1,0.03,0.1,11,0.42,-,0,0.7,-,-,-,-,-,-,-,1796
1797,380,40,25.8,-26.3,29,26.2,17.75,6.39,0.67,1.4,0,0,0,0,3.8,800,75,680,31,490,0.3,3.6,0.02,0.01,-,-,-,-,260,-,-,-,170,270,0,0.8,0,0,0,12,0.03,0.33,0.1,0.05,1.9,29,0.32,-,0,2,-,-,-,-,-,-,-,1797
1798,423,35.3,25.7,23.4,33.8,32.1,20.52,9.09,0.81,1.4,-0.4,0,0,0,3.8,800,85,740,24,500,0.3,4,0.07,-,20,12,0,7,310,-,-,-,210,330,0,1.6,0,0,0,12,0.04,0.45,0.1,0.07,1.9,32,0.43,2.7,0,2,-,-,-,-,-,-,-,1798
1799,475,15.4,44,-41.1,30.8,27.6,18.15,7.11,0.94,1.9,0,0,0,0,7.9,1500,120,1300,55,850,0.4,7.3,0.15,-,-,-,-,-,230,-,-,-,120,240,0.2,0.8,0,0,0,15,0.05,0.68,0.1,0.05,2.5,10,0.5,-,0,3.8,-,-,-,-,-,-,-,1799
1800,349,45.6,18.8,-17.5,29,26.1,17.17,6.76,0.8,1,0,0,0,0,5.6,1500,120,590,19,440,0.3,2.5,0.02,0.01,-,-,-,-,270,-,-,-,170,280,0.3,0.6,0,0,0,11,0.03,0.42,0.8,0.15,1.1,57,1.22,-,0,3.8,-,-,-,-,-,-,-,1800
1801,293,62.4,4.4,4,28.2,25.3,16.77,6.4,0.81,4.3,3.6,0,0,0,0.8,35,140,150,10,99,0.1,0.5,0.01,0,16,3,1,8,390,Tr,76,-,77,390,0.2,0.6,0,Tr,0,10,0.03,0.17,0.1,0.03,0.2,2,0.31,2,0,0.1,-,-,-,-,-,-,-,1801
1802,276,56.3,18.4,-,19.9,-,-,-,-,4.2,-,0,0,0,1.3,70,20,330,11,260,0.1,2.8,0.02,0.01,-,-,-,-,280,-,-,-,-,-,0.2,0.6,0,0,0,6,0.01,0.19,Tr,0.02,1.6,9,0.06,-,-,0.2,-,-,-,-,-,-,-,1802
1803,296,52.9,20.6,18,21.7,20.1,13.37,4.88,0.74,2.7,1,0,0,0,2.2,480,260,130,20,270,0.1,0.5,0.07,0.03,-,-,-,-,290,0,0,0,0,290,0.3,0.4,0,Tr,0,10,0.09,0.88,1.4,0.23,0.3,100,1.16,-,-,1.2,-,-,-,-,-,-,-,1803
1804,162,72.9,7.1,-,11.5,-,-,-,-,6.7,-,0,0,0,1.7,160,210,340,20,200,0.1,0.3,0.02,Tr,-,-,-,-,160,-,-,-,-,-,0,0.2,0,0,0,3,0.04,0.21,0.1,0.06,0.2,4,0.52,-,-,0.4,-,-,-,-,-,-,-,1804
1805,339,45,22.7,21.1,26,24.7,16,6.83,0.56,1.3,0.1,0,0,0,5,1100,60,630,19,730,0.3,3.2,0.08,-,-,-,-,-,240,-,-,-,230,260,Tr,1.1,0,0,0,2,0.03,0.38,0.1,0.01,3.2,27,0.14,-,0,2.8,-,-,-,-,-,-,-,1805
1806,305,53.8,15.9,-,25.7,23.1,15.75,5.51,0.63,0.6,-,0,0,0,4,1000,50,460,14,620,0.2,1.6,0.05,0.01,-,-,-,-,180,-,-,-,150,190,0.3,1.1,0,0,0,6,0.02,0.35,Tr,0.03,0.5,16,0.16,-,0,2.5,-,-,-,-,-,-,-,1806
1807,212,61.3,3.5,3.1,12,-11.6,-6.96,-3.47,-0.54,22.4,18.1,0,0,0,0.8,80,160,130,14,110,0.1,0.5,0.01,-,13,4,0,7,100,-,-,-,45,100,0.1,0.2,0,Tr,0,5,0.06,0.18,0.1,0.03,0.4,Tr,0.72,2.6,Tr,0.2,-,-,-,-,-,-,-,1807
1808,180,63.9,3.9,-3.4,8,7.7,4.64,2.32,0.36,23.2,-,0,0,0,1,110,190,140,13,120,0.1,0.4,0.01,0.01,-,-,-,-,55,-,-,-,30,58,0.1,0.2,Tr,0.1,Tr,3,0.06,0.2,0.1,0.02,0.2,Tr,0.5,-,Tr,0.3,-,-,-,-,-,-,-,1808
1809,167,65.6,3.4,-3,6.4,6.5,4.64,1.35,0.16,23.9,-,0,0,0,0.7,75,140,110,14,100,0.1,0.3,Tr,0.01,-,-,-,-,21,-,-,-,9,22,0.1,0.1,0,Tr,Tr,1,0.03,0.14,0.1,0.02,0.3,Tr,0.43,-,Tr,0.2,-,-,-,-,-,-,-,1809
1810,224,60.4,3.1,2.7,13.6,14.1,9.11,3.67,0.62,22.2,20.9,0,0,0,0.7,61,150,95,12,93,0.1,0.4,0.01,0.01,-,-,-,-,10,-,-,-,0,10,Tr,0.6,0,0.3,0.4,1,0.03,0.15,0.4,0.01,0.2,1,0.51,-,Tr,0.2,-,-,-,-,-,-,-,1810
1811,108,75.2,1.8,-1.6,2,2,1.41,0.47,0.05,20.6,-,0,0,0,0.4,45,80,60,9,45,0.1,0.1,0.01,0.04,-,-,-,-,0,-,-,-,0,0,Tr,0.2,0,Tr,0,1,0.02,0.12,Tr,0.01,0.1,1,0.15,-,0,0.1,-,-,-,-,-,-,-,1811
1812,146,69.6,3.8,-3.3,5.6,5.6,3.69,1.48,0.19,20.1,-,0,0,0,0.9,65,190,130,14,110,0.1,0.4,Tr,0.01,-,-,-,-,17,-,-,-,9,18,0.1,0.2,Tr,Tr,Tr,2,0.05,0.22,0.1,0.01,0.2,Tr,0.58,-,0,0.2,-,-,-,-,-,-,-,1812
1813,378,10.6,86.2,81.5,1.5,1.4,1.02,0.3,0.05,0,-,0,0,0,1.7,10,2,26,3,120,0.8,2.6,0.09,0.02,-,-,-,-,Tr,-,-,-,0,(Tr),Tr,Tr,0,Tr,0,Tr,Tr,Tr,Tr,0.01,2.3,6,0.17,-,0,0,-,-,-,-,-,-,-,1813
1814,127,69.1,0.9,-,1,1,0.77,0.18,0.04,28.7,-,0,0,0,0.3,13,95,22,3,22,0.1,0.1,0.01,0.09,-,-,-,-,0,-,-,-,0,0,Tr,Tr,0,Tr,Tr,1,0.04,0.05,0.2,Tr,Tr,Tr,0.04,-,0,0,-,-,-,-,-,-,-,1814
1815,362,2.2,12.5,-10.3,1.2,1.2,0.75,0.32,0.04,77,-,0,0,0,7.1,690,1800,620,130,690,0.4,0.3,0.03,0.03,-,-,-,-,11,-,-,-,10,12,Tr,0,0,0,0,Tr,0.22,2.35,1.4,0.25,3.4,6,5.95,-,3,1.8,-,-,-,-,-,-,-,1815
1816,65,88,1.1,0.8,3.5,3.6,1.32,1.52,0.61,7.2,-6.7,0,0,0,0.2,15,48,27,3,14,0.04,0.3,0.03,Tr,*,2,0,0,45,-,-,-,12,46,0.3,0.4,0,0.1,0,1,0.01,0.03,0.2,Tr,Tr,Tr,0.5,0.5,5,0,-,-,-,-,-,-,-,1816
1817,63,88,3.1,-2.6,3.6,3.2,2.19,0.77,0.09,4.5,-4.8,0,0,0,0.8,35,220,120,12,90,0.1,0.3,Tr,Tr,-,-,-,-,36,-,-,-,0,36,0,0.1,0,0,0,2,0.04,0.14,0.3,0.04,0,1,0.39,-,1,0.1,-,-,-,-,-,-,-,1817
1818,921,Tr,0,-,100,99.5,8.09,15.91,71.13,0,-,0,0,0,0,0,0,Tr,0,0,0,0,0,0,-,-,-,-,0,0,10,3,11,1,0,0.5,0,39.2,0.6,11,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,1818
1819,921,Tr,0,-,100,99.5,7.64,16.94,70.6,0,-,0,0,0,0,Tr,Tr,1,Tr,1,0.1,0,0,0.01,-,-,-,-,0,Tr,22,2,23,2,0,2.4,0.6,58.6,4.6,5,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,1819
1820,921,0,0,-,100,98.9,13.29,74.04,7.24,0,-,0,0,0,0,Tr,0,Tr,0,0,0,0,0,0,0,0,Tr,0,0,0,180,5,180,15,0,7.4,0.2,1.2,0.1,42,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1820
1821,921,0,0,-,100,98.1,15.04,37.59,41.19,0,-,0,0,0,0,Tr,Tr,1,Tr,1,0.1,Tr,0.01,0,0,1,1,0,0,0,Tr,0,Tr,0,0,0.4,Tr,43.7,0.7,5,0,0,0.1,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1821
1822,921,0,0,-,100,96.1,18.8,39.8,33.26,0,-,0,0,0,0,0,Tr,Tr,0,Tr,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,25.5,1.5,3.4,0.4,36,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1822
1823,921,0,0,-,100,98.5,7.36,73.24,13.62,0,-,0,0,0,0,0,0,0,0,Tr,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,27.1,0.6,2.3,0.3,10,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1823
1824,921,0,0,-,100,96.6,9.26,12.94,70.19,0,-,0,0,0,0,0,0,0,0,Tr,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,27.1,0.6,2.3,0.3,10,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1824
1825,921,0,0,-,100,97,14.87,22.12,55.78,0,-,0,0,0,0,0,Tr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.4,2,80.9,20.8,210,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1825
1826,921,0,0,-,100,97.2,10.97,41.1,40.94,0,-,0,0,0,0,0,Tr,Tr,0,Tr,0,Tr,0,0,0,0,0,0,0,0,0,0,0,0,0,12.8,1.2,56.4,10.9,170,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1826
1827,921,0,0,-,100,96.8,13.04,27.96,51.58,0,-,0,0,0,0,0,0,Tr,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,17.1,0.3,70.3,3.4,5,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1827
1828,921,0,0,-,100,97.5,7.06,60.09,26.1,0,-,0,0,0,0,0,Tr,Tr,0,Tr,0,Tr,0,0,0,0,0,0,0,0,0,0,0,0,0,15.2,0.3,31.8,1,120,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1828
1829,921,0,0,-,100,97.3,47.08,36.7,9.16,0,-,0,0,0,0,0,0,Tr,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,8.6,0.4,1.3,0.2,4,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1829
1830,921,0,0,-,100,98.6,76.34,14.36,2.43,0,-,0,0,0,0,0,Tr,Tr,0,Tr,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,0.4,Tr,0.1,Tr,Tr,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1830
1831,921,0,0,-,100,99.9,10.25,27.35,57.94,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,38.7,0.8,2,0.4,11,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1831
1832,921,0,0,-,100,98.4,8.85,57.22,28.09,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,38.7,0.8,2,0.4,11,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1832
1833,921,0,0,-,100,99.7,8.74,79.9,6.79,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,38.7,0.8,2,0.4,11,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1833
1834,921,0,0,-,100,96.5,10.93,17.8,63.55,0,-,0,0,0,0,0,0,0,0,0,0,0,0.02,0,-,-,-,-,-,0,6,0,6,Tr,0,27.5,0.7,5.8,1.2,190,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1834
1835,921,0,0,-,100,96.6,21.06,17.44,53.85,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,28.3,0.3,27.1,0.4,29,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1835
1836,921,0,0,-,100,97.7,83.96,6.59,1.53,0,-,0,0,0,0,0,0,Tr,0,0,0,Tr,0,0,-,-,-,-,0,0,0,0,0,0,0,0.3,0,0.2,Tr,Tr,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1836
1837,921,0,0,-,100,96.4,19.92,43.34,29,0,-,0,0,0,0,0,0,Tr,0,Tr,0,0,0,0,-,-,-,-,0,0,0,0,0,0,0,6,0.3,5.4,0.5,4,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1837
1838,940,Tr,0.2,-,99.8,93.8,41.05,45.01,3.61,0,-,0,0,0,0,1,1,Tr,0,1,0.1,Tr,Tr,-,-,-,-,-,85,-,-,-,0,85,0,0.6,Tr,0.1,0.6,26,0,0,0,-,-,-,-,-,0,0,-,-,-,-,-,-,-,1838
1839,941,0,0,-,100,97,39.29,43.56,9.81,0,-,0,0,0,0,0,0,0,0,0,0,Tr,Tr,-,0,0,0,0,0,-,-,-,0,0,0.2,0.3,Tr,0.1,Tr,7,0,0,0,-,-,-,-,0,0,0,-,-,-,-,-,-,-,1839
1840,745,16.2,0.6,0.5,81,74.5,50.45,17.97,2.14,0.2,0.6,0,0,0,2,750,28,15,2,15,0.1,0.1,Tr,0,2,Tr,1,3,500,2,190,6,190,520,0.6,1.5,0,0.1,0,17,0.01,0.03,0,Tr,0.1,Tr,0.06,0.4,0,1.9,-,-,-,-,-,-,-,1840
1841,763,15.8,0.5,-0.4,83,77,52.43,18.52,2.05,0.2,-0.6,0,0,0,0.5,11,22,14,2,18,0.4,0.1,0.01,0.01,-,-,-,-,780,-,-,-,140,790,0.7,1.4,0,0.1,0,24,0,0.03,Tr,Tr,0.1,1,0.08,-,0,0,-,-,-,-,-,-,-,1841
1842,752,13.6,0.6,-0.5,80,74.6,50.56,17.99,2.15,4.4,-,0,0,0,1.4,510,25,12,2,16,0.4,0.1,0.01,0.01,-,-,-,-,760,-,-,-,180,780,0.7,1.3,0,0.1,0,30,0,0.02,0,0,0.1,1,0,-,0,1.3,-,-,-,-,-,-,-,1842
1843,769,14.7,0.4,-0.3,83.1,78.9,23.04,39.32,12.98,0.4,-,0,0,0,1.3,500,27,14,2,17,Tr,0.1,Tr,Tr,2,1,0,2,0,-,290,-,290,24,11.2,15.3,0.7,36.5,6.2,53,0.01,0.03,Tr,0,0,Tr,Tr,0.2,0,1.3,-,-,-,-,-,-,-,1843
1844,778,14.8,0.3,-,84.3,80.3,39,28.86,8.78,0.1,-,0,0,0,0.5,490,27,14,2,17,Tr,0.1,Tr,Tr,2,1,0,2,0,-,290,-,290,24,11.2,15.2,0.7,36.5,6.2,53,0.01,0.03,Tr,0,0,Tr,Tr,0.2,0,1.3,-,-,-,-,-,-,-,1844
1845,637,30.2,0.2,-0.2,69.1,64.1,20.4,20.72,20.02,0,-0.6,0,0,0,1.2,420,17,8,2,10,Tr,Tr,Tr,Tr,-,-,-,-,0,-,380,-,380,31,1.1,15.6,0.7,21,5.7,71,0.02,0.02,Tr,0,0,Tr,Tr,-,0,1.1,-,-,-,-,-,-,-,1845
1846,920,0.1,0,-,99.9,97.8,46.23,35.54,11.56,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tr,0,0,-,-,-,0,0,0.1,9.5,0.1,12.4,5,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1846
1847,921,Tr,0,-,99.9,96.3,51.13,32.58,8.13,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tr,0,0,-,-,-,0,0,0.1,9.5,0.1,12.4,5,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1847
1848,920,0.1,0,-,99.9,97.3,41.37,38.39,13.19,0,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Tr,0,0,-,-,-,0,0,0.1,9.5,0.1,12.4,5,6,0,0,0,0,0,0,0,0,0,0,-,-,-,-,-,-,-,1848
1849,296,26.2,5.6,-4.7,0.6,-0.3,-0.07,-0.02,-0.15,67.1,-70.3,0.4,4.3,4.7,0.5,45,100,16,25,79,2.1,0.7,0.09,-,0,1,5,36,0,-,-,-,1,Tr,-,0,0,0.9,2.7,7,0.01,0.03,0.2,0.09,-,-,-,1.4,0,0.1,-,-,-,-,-,-,-,1849
1850,302,25.2,5.5,-4.9,1.1,-0.5,-0.09,-0.05,-0.34,67.6,-69.8,1,4.6,5.6,0.6,67,140,19,25,98,1.6,0.8,0.1,-,-,-,-,-,0,-,-,-,2,Tr,-,0,0,0.8,0,3,Tr,0.04,0.2,0.07,-,-,-,-,1,0.2,-,-,-,-,-,-,-,1850
1851,310,23.1,5.2,-4.2,1,-0.6,-0.12,-0.19,-0.3,70.1,-72.4,0.6,4.3,4.9,0.6,88,100,17,30,110,1.3,0.7,0.13,-,-,-,-,-,0,-,-,-,45,4,-,0,0,1.7,0.1,7,0.02,0.04,0.2,0.04,-,-,-,-,Tr,0.2,-,-,-,-,-,-,-,1851
1852,221,45.5,4.5,-3.9,1,-0.8,-0.25,-0.24,-0.3,48.5,-50.5,0.3,1.5,1.9,0.5,59,58,21,9,53,0.8,0.3,0.07,0.1,-,-,-,-,8,0,Tr,2,1,8,0.2,0.1,Tr,0.3,0.7,2,0.03,0.04,0.2,0.01,0.1,5,0.22,-,0,0.1,-,-,-,-,-,-,-,1852
1853,183,54.5,1.1,-0.9,0.2,-0.2,-0.06,-0.05,-0.07,44.1,-46.7,0,0.1,0.1,0.1,1,17,2,4,18,0.2,0.2,0.04,0.12,0,1,Tr,13,0,0,0,0,0,0,0,Tr,0,0,0,0,0.02,Tr,0.2,0.02,0,2,0.11,0.2,0,0,-,-,-,-,-,-,-,1853
1854,241,40,3.6,-3.1,0.4,-0.3,-0.09,-0.06,-0.14,55.7,-57.1,0.1,1.9,2,0.3,36,38,9,12,43,0.8,0.6,0.12,0.2,-,-,-,-,0,-,Tr,-,Tr,0,0,Tr,0,0.4,1,2,0.02,0.02,0.2,0.01,0,3,0.16,-,0,0.1,-,-,-,-,-,-,-,1854
1855,206,48.5,4,-3.4,0.4,-0.3,-0.1,-0.07,-0.13,46.7,-48.8,0.1,1.6,1.7,0.4,55,40,7,13,47,0.9,0.5,0.11,-,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0.3,0.8,2,0.03,0.02,0.4,0.03,0,4,0.21,-,0,0.1,-,-,-,-,-,-,-,1855
1856,319,25.6,6.2,-5.3,4.6,4,1.39,1.61,0.84,63.2,-65.2,0.4,0.2,0.6,0.4,54,79,29,7,96,0.9,0.6,0.1,0.08,8,14,2,5,47,0,0,9,5,47,Tr,0.7,Tr,0.3,0,4,0.03,0.42,0.2,0.03,0.3,5,0.66,7.2,0,0.1,-,-,-,-,-,-,-,1856
1857,264,34,4.8,-4,0.4,-0.1,-0.02,(Tr),-0.03,60.4,-62.3,0.3,3.5,3.8,0.4,22,61,14,19,56,1.6,0.6,0.1,-,-,-,-,-,0,0,1,0,1,Tr,0,0,0,0.7,2.1,5,0.01,0.03,0.1,0.04,0,Tr,0.02,-,0,0.1,-,-,-,-,-,-,-,1857
1858,230,42.5,2.1,-1.6,0.3,-0.3,-0.1,-0.07,-0.1,54.7,-57.6,0.1,0.3,0.4,0.4,2,120,3,8,32,0.3,0.3,0.08,-,Tr,1,0,17,0,0,1,0,1,Tr,0,0.1,0,0,0,0,0.05,0.01,0.3,0.04,0,5,0.29,0.7,1,0,-,-,-,-,-,-,-,1858
1859,304,24.4,1.7,-1.5,0.3,-0.3,-0.1,-0.07,-0.1,73.5,-77.3,0,0.3,0.3,0.1,1,27,3,6,31,0.1,0.5,0.09,-,Tr,1,0,18,0,0,0,0,0,0,0,Tr,Tr,0,0,0,0.02,0.01,0.2,0.02,0,3,0.22,0.3,0,0,-,-,-,-,-,-,-,1859
1860,257,36,1.3,-1.1,0.2,-0.2,-0.06,-0.05,-0.07,62.5,-65.4,Tr,0.1,0.1,Tr,1,1,1,1,10,0.2,0.3,0.04,-,1,1,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0.01,Tr,0.1,Tr,0,3,0,0.3,0,0,-,-,-,-,-,-,-,1860
1861,248,38,2.1,-1.8,0.3,-0.3,-0.1,-0.07,-0.1,59.3,-62.5,Tr,0.2,0.2,0.3,66,31,2,8,32,0.3,0.3,0.07,0.25,Tr,1,Tr,26,0,0,0,0,0,0,0,0.1,0,0,0,0,0.03,0.01,0.4,0.04,0,4,0.22,0.4,0,0.2,-,-,-,-,-,-,-,1861
1862,288,28,Tr,-,Tr,-,-,-,-,72,-74.5,-,-,0.8,Tr,2,2,7,1,Tr,0.1,Tr,0.01,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1862
1863,265,34,6,-5.2,0.7,-0.4,-0.1,-0.03,-0.21,58.6,-64.3,0.6,5.1,5.7,0.7,130,160,20,23,75,1.5,0.7,0.2,0.42,-,-,-,-,0,0,0,0,0,0,0,0.1,Tr,0.9,1.8,6,0.03,0.03,0.1,0.03,0,8,0.21,-,0,0.3,-,-,-,-,-,-,-,1863
1864,229,43,4.2,-,0.4,-0.3,-0.1,-0.07,-0.13,52.1,-54.1,0.1,1.9,2,0.3,17,47,11,14,50,1,0.6,0.12,-,-,-,-,-,0,0,170,0,170,14,0,0.2,Tr,0.3,0.9,13,0.03,0.02,0.4,0.04,0,5,0.21,-,Tr,0,-,-,-,-,-,-,-,1864
1865,201,50,3.8,-3.2,0.4,-0.3,-0.11,-0.07,-0.13,45.5,-47.7,0.1,1.1,1.2,0.3,21,44,6,13,50,0.7,0.6,0.11,0.3,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0.2,0.5,1,0.04,0.01,0.5,0.05,0,5,0.27,-,0,0.1,-,-,-,-,-,-,-,1865
1866,197,50.5,3.1,-2.6,0.4,-0.4,-0.13,-0.09,-0.14,45.2,-47.4,Tr,0.3,0.3,0.8,250,59,4,13,52,0.4,0.5,0.09,0.34,Tr,2,Tr,35,0,0,0,0,0,0,0,0.1,0,0,0,0,0.04,0.02,0.7,0.06,Tr,7,0.33,0.5,0,0.6,-,-,-,-,-,-,-,1866
1867,91,77.4,0.1,-,0.1,-,-,-,-,22.5,-24.7,0,0,0,Tr,1,1,5,1,3,0.5,0,0.01,0.01,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1867
1868,91,77.4,0.1,-,0.1,-,-,-,-,22.4,-24.6,0,0,0,0.1,1,2,4,1,9,0.2,Tr,0.01,0.02,-,-,-,-,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-,0,0,-,-,-,-,-,-,-,1868
1869,357,20.9,5.2,-4.6,8.7,-5.4,-1.9,-2.52,-0.78,64.5,-66.9,0.5,2,2.5,0.7,50,68,32,19,74,0.9,0.5,0.13,0.27,-,-,-,-,0,0,1,0,1,0,0,0.6,0.1,2,1.1,2,0.06,0.03,0.3,0.03,0,7,0.2,-,0,0.1,-,-,-,-,-,-,-,1869
1870,181,54.7,3,-2.5,0.5,-0.5,-0.13,-0.11,-0.26,41,-,Tr,0.8,0.8,0.7,230,57,10,9,41,0.4,0.6,0.1,-,-,-,-,-,0,-,-,-,0,0,0,Tr,0,0.3,0.2,1,0.02,0.02,0.3,0.02,0,5,0.21,-,0,0.6,-,-,-,-,-,-,-,1870
1871,239,40.5,4.5,-3.9,0.4,-0.3,-0.07,-0.02,-0.15,54.3,-56.1,0.3,2.3,2.6,0.3,45,37,11,11,37,1,0.4,0.09,0.08,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.4,1.2,2,0.02,0.02,0.1,Tr,0,2,0.1,-,0,0.1,-,-,-,-,-,-,-,1871
1872,200,50,3.4,-2.9,0.2,-0.1,-0.04,-0.02,-0.05,46.1,-47.8,0.1,1.6,1.7,0.3,33,22,7,8,27,0.7,0.5,0.09,-,-,-,-,-,0,0,0,0,0,0,0,Tr,0,0.3,0.9,2,0.01,0.01,0.1,0.01,0,2,0.05,-,0,0.1,-,-,-,-,-,-,-,1872
1873,239,40.5,3.9,-,0.5,-0.4,-0.12,-0.08,-0.16,54.7,-55,0.2,2,2.2,0.4,26,100,15,15,48,0.5,0.7,0.14,-,-,-,-,-,0,-,-,-,340,28,-,-,-,-,-,22,0.06,0.02,0.4,0.04,0,10,0.24,-,Tr,0.1,-,-,-,-,-,-,-,1873
1874,235,41.5,4.8,-4.2,0.5,-0.3,-0.1,-0.07,-0.11,52.8,-53.3,0.1,2.4,2.5,0.4,46,46,11,16,58,1,0.9,0.16,-,-,-,-,-,0,0,0,0,0,0,0,Tr,Tr,0.4,1.2,2,0.03,0.02,0.2,0.02,0,3,0.25,-,0,0.1,-,-,-,-,-,-,-,1874
1875,293,30,5.9,-5.1,2.9,-2.2,-0.73,-0.9,-0.5,60.8,-63.5,0.2,1.3,1.5,0.4,36,64,21,10,68,1,0.6,0.08,0.06,-,-,-,-,35,0,1,7,4,38,0.5,0.3,Tr,0.4,0.7,5,0.03,0.12,0.1,0.02,0.2,13,0.45,-,1,0.1,-,-,-,-,-,-,-,1875
1876,153,62,1.3,-1.1,0.2,-0.2,-0.06,-0.05,-0.07,36.4,-38.4,Tr,0.1,0.1,0.1,1,19,1,5,20,0.2,0.2,0.04,0.17,0,1,0,16,0,0,0,0,0,0,0,Tr,Tr,0,0,0,0.02,Tr,0.3,0.02,0,2,0.14,0.2,0,0,-,-,-,-,-,-,-,1876
1877,328,22.5,6.2,-5.4,4.1,-3.9,-0.6,-1.41,-1.75,66.5,-67.5,0.3,3.5,3.8,0.7,5,63,100,41,79,1.9,0.9,0.23,0.19,-,-,-,-,0,0,1,0,1,Tr,0,Tr,Tr,2.2,1.6,4,0.08,0.05,0.4,0.05,0,8,0.1,-,Tr,0,-,-,-,-,-,-,-,1877
1878,284,31.5,6.6,-5.7,2.5,-2,-0.64,-0.74,-0.54,58.7,-63.3,0.5,2.7,3.1,0.7,140,120,23,15,80,1.1,0.6,0.13,0.27,-,-,-,-,28,0,Tr,5,3,28,0.6,0.3,Tr,0.5,0.9,5,0.04,0.1,0.2,0.03,0.2,14,0.46,-,0,0.4,-,-,-,-,-,-,-,1878
1879,279,30.5,4.5,-3.8,0.4,-0.3,-0.1,-0.05,-0.14,64.3,-68,0.2,2.8,3,0.3,18,75,11,16,53,1.1,0.7,0.14,0.26,-,-,-,-,0,0,0,0,0,0,0,0.1,0,0.5,1.2,3,0.02,0.02,0.3,0.03,0,5,0.18,-,0,0,-,-,-,-,-,-,-,1879
1880,264,34,5.3,-4.5,0.3,-0.1,-0.04,-0.01,-0.08,60.1,-61.5,0.2,3.4,3.6,0.3,2,33,14,16,46,1.5,0.6,0.13,-,-,-,-,-,0,0,0,0,0,0,0,0,0,0.7,2,4,0.01,0.03,0.1,0,0,1,0.04,-,0,0,-,-,-,-,-,-,-,1880
