id,name,nutritive_id
1531,＜畜肉類＞うし　［輸入牛肉］　かたロース　皮下脂肪なし　生　,1531
1532,＜畜肉類＞うし　［輸入牛肉］　かたロース　赤肉　生　,1532
1533,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　生　,1533
1534,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　焼き　,1534
1535,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身つき　ゆで　,1535
1536,＜畜肉類＞うし　［輸入牛肉］　リブロース　皮下脂肪なし　生　,1536
1537,＜畜肉類＞うし　［輸入牛肉］　リブロース　赤肉　生　,1537
1538,＜畜肉類＞うし　［輸入牛肉］　リブロース　脂身　生　,1538
1539,＜畜肉類＞うし　［輸入牛肉］　サーロイン　脂身つき　生　,1539
1540,＜畜肉類＞うし　［輸入牛肉］　サーロイン　皮下脂肪なし　生　,1540
1541,＜畜肉類＞うし　［輸入牛肉］　サーロイン　赤肉　生　,1541
1542,＜畜肉類＞うし　［輸入牛肉］　ばら　脂身つき　生　,1542
1543,＜畜肉類＞うし　［輸入牛肉］　もも　脂身つき　生　,1543
1544,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　生　,1544
1545,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　焼き　,1545
1546,＜畜肉類＞うし　［輸入牛肉］　もも　皮下脂肪なし　ゆで　,1546
1547,＜畜肉類＞うし　［輸入牛肉］　もも　赤肉　生　,1547
1548,＜畜肉類＞うし　［輸入牛肉］　もも　脂身　生　,1548
1549,＜畜肉類＞うし　［輸入牛肉］　そともも　脂身つき　生　,1549
1550,＜畜肉類＞うし　［輸入牛肉］　そともも　皮下脂肪なし　生　,1550
1551,＜畜肉類＞うし　［輸入牛肉］　そともも　赤肉　生　,1551
1552,＜畜肉類＞うし　［輸入牛肉］　ランプ　脂身つき　生　,1552
1553,＜畜肉類＞うし　［輸入牛肉］　ランプ　皮下脂肪なし　生　,1553
1554,＜畜肉類＞うし　［輸入牛肉］　ランプ　赤肉　生　,1554
1555,＜畜肉類＞うし　［輸入牛肉］　ヒレ　赤肉　生　,1555
1556,＜畜肉類＞うし　［子牛肉］　リブロース　皮下脂肪なし　生　,1556
1557,＜畜肉類＞うし　［子牛肉］　ばら　皮下脂肪なし　生　,1557
1558,＜畜肉類＞うし　［子牛肉］　もも　皮下脂肪なし　生　,1558
1559,＜畜肉類＞うし　［ひき肉］　生　　,1559
1560,＜畜肉類＞うし　［ひき肉］　焼き　　,1560
1561,＜畜肉類＞うし　［副生物］　舌　生　,1561
1562,＜畜肉類＞うし　［副生物］　舌　焼き　,1562
1563,＜畜肉類＞うし　［副生物］　心臓　生　,1563
1564,＜畜肉類＞うし　［副生物］　肝臓　生　,1564
1565,＜畜肉類＞うし　［副生物］　じん臓　生　,1565
1566,＜畜肉類＞うし　［副生物］　第一胃　ゆで　,1566
1567,＜畜肉類＞うし　［副生物］　第二胃　ゆで　,1567
1568,＜畜肉類＞うし　［副生物］　第三胃　生　,1568
1569,＜畜肉類＞うし　［副生物］　第四胃　ゆで　,1569
1570,＜畜肉類＞うし　［副生物］　小腸　生　,1570
1571,＜畜肉類＞うし　［副生物］　大腸　生　,1571
1572,＜畜肉類＞うし　［副生物］　直腸　生　,1572
1573,＜畜肉類＞うし　［副生物］　腱　ゆで　,1573
1574,＜畜肉類＞うし　［副生物］　子宮　ゆで　,1574
1575,＜畜肉類＞うし　［副生物］　尾　生　,1575
1576,＜畜肉類＞うし　［副生物］　横隔膜　生　,1576
1577,＜畜肉類＞うし　［加工品］　ローストビーフ　　,1577
1578,＜畜肉類＞うし　［加工品］　コンビーフ缶詰　　,1578
1579,＜畜肉類＞うし　［加工品］　味付け缶詰　　,1579
1580,＜畜肉類＞うし　［加工品］　ビーフジャーキー　　,1580
1581,＜畜肉類＞うし　［加工品］　スモークタン　　,1581
1582,＜畜肉類＞うま　肉　赤肉　生　　　,1582
1583,＜畜肉類＞くじら　肉　赤肉　生　　　,1583
1584,＜畜肉類＞くじら　うねす　生　　　,1584
1585,＜畜肉類＞くじら　本皮　生　　　,1585
1586,＜畜肉類＞くじら　さらしくじら　　　,1586
1587,＜畜肉類＞しか　あかしか　赤肉　生　　　,1587
1588,＜畜肉類＞しか　にほんじか　赤肉　生　　　,1588
1589,＜畜肉類＞ぶた　［大型種肉］　かた　脂身つき　生　,1589
1590,＜畜肉類＞ぶた　［大型種肉］　かた　皮下脂肪なし　生　,1590
1591,＜畜肉類＞ぶた　［大型種肉］　かた　赤肉　生　,1591
1592,＜畜肉類＞ぶた　［大型種肉］　かた　脂身　生　,1592
1593,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身つき　生　,1593
1594,＜畜肉類＞ぶた　［大型種肉］　かたロース　皮下脂肪なし　生　,1594
1595,＜畜肉類＞ぶた　［大型種肉］　かたロース　赤肉　生　,1595
1596,＜畜肉類＞ぶた　［大型種肉］　かたロース　脂身　生　,1596
1597,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　生　,1597
1598,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　焼き　,1598
1599,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　ゆで　,1599
1600,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身つき　とんかつ　,1600
1601,＜畜肉類＞ぶた　［大型種肉］　ロース　皮下脂肪なし　生　,1601
1602,＜畜肉類＞ぶた　［大型種肉］　ロース　赤肉　生　,1602
1603,＜畜肉類＞ぶた　［大型種肉］　ロース　脂身　生　,1603
1604,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　生　,1604
1605,＜畜肉類＞ぶた　［大型種肉］　ばら　脂身つき　焼き　,1605
1606,＜畜肉類＞ぶた　［大型種肉］　もも　脂身つき　生　,1606
1607,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　生　,1607
1608,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　焼き　,1608
1609,＜畜肉類＞ぶた　［大型種肉］　もも　皮下脂肪なし　ゆで　,1609
1610,＜畜肉類＞ぶた　［大型種肉］　もも　赤肉　生　,1610
1611,＜畜肉類＞ぶた　［大型種肉］　もも　脂身　生　,1611
1612,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身つき　生　,1612
1613,＜畜肉類＞ぶた　［大型種肉］　そともも　皮下脂肪なし　生　,1613
1614,＜畜肉類＞ぶた　［大型種肉］　そともも　赤肉　生　,1614
1615,＜畜肉類＞ぶた　［大型種肉］　そともも　脂身　生　,1615
1616,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　生　,1616
1617,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　焼き　,1617
1618,＜畜肉類＞ぶた　［大型種肉］　ヒレ　赤肉　とんかつ　,1618
1619,＜畜肉類＞ぶた　［中型種肉］　かた　脂身つき　生　,1619
1620,＜畜肉類＞ぶた　［中型種肉］　かた　皮下脂肪なし　生　,1620
1621,＜畜肉類＞ぶた　［中型種肉］　かた　赤肉　生　,1621
1622,＜畜肉類＞ぶた　［中型種肉］　かた　脂身　生　,1622
1623,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身つき　生　,1623
1624,＜畜肉類＞ぶた　［中型種肉］　かたロース　皮下脂肪なし　生　,1624
1625,＜畜肉類＞ぶた　［中型種肉］　かたロース　赤肉　生　,1625
1626,＜畜肉類＞ぶた　［中型種肉］　かたロース　脂身　生　,1626
1627,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身つき　生　,1627
1628,＜畜肉類＞ぶた　［中型種肉］　ロース　皮下脂肪なし　生　,1628
1629,＜畜肉類＞ぶた　［中型種肉］　ロース　赤肉　生　,1629
1630,＜畜肉類＞ぶた　［中型種肉］　ロース　脂身　生　,1630
1631,＜畜肉類＞ぶた　［中型種肉］　ばら　脂身つき　生　,1631
1632,＜畜肉類＞ぶた　［中型種肉］　もも　脂身つき　生　,1632
1633,＜畜肉類＞ぶた　［中型種肉］　もも　皮下脂肪なし　生　,1633
1634,＜畜肉類＞ぶた　［中型種肉］　もも　赤肉　生　,1634
1635,＜畜肉類＞ぶた　［中型種肉］　もも　脂身　生　,1635
1636,＜畜肉類＞ぶた　［中型種肉］　そともも　脂身つき　生　,1636
1637,＜畜肉類＞ぶた　［中型種肉］　そともも　皮下脂肪なし　生　,1637
1638,＜畜肉類＞ぶた　［中型種肉］　そともも　赤肉　生　,1638
1639,＜畜肉類＞ぶた　［中型種肉］　そともも　脂身　生　,1639
1640,＜畜肉類＞ぶた　［中型種肉］　ヒレ　赤肉　生　,1640
1641,＜畜肉類＞ぶた　［ひき肉］　生　　,1641
1642,＜畜肉類＞ぶた　［ひき肉］　焼き　　,1642
1643,＜畜肉類＞ぶた　［副生物］　舌　生　,1643
1644,＜畜肉類＞ぶた　［副生物］　心臓　生　,1644
1645,＜畜肉類＞ぶた　［副生物］　肝臓　生　,1645
1646,＜畜肉類＞ぶた　［副生物］　じん臓　生　,1646
1647,＜畜肉類＞ぶた　［副生物］　胃　ゆで　,1647
1648,＜畜肉類＞ぶた　［副生物］　小腸　ゆで　,1648
1649,＜畜肉類＞ぶた　［副生物］　大腸　ゆで　,1649
1650,＜畜肉類＞ぶた　［副生物］　子宮　生　,1650
1651,＜畜肉類＞ぶた　［副生物］　豚足　ゆで　,1651
1652,＜畜肉類＞ぶた　［副生物］　軟骨　ゆで　,1652
1653,＜畜肉類＞ぶた　［ハム類］　骨付きハム　　,1653
1654,＜畜肉類＞ぶた　［ハム類］　ボンレスハム　　,1654
1655,＜畜肉類＞ぶた　［ハム類］　ロースハム　　,1655
1656,＜畜肉類＞ぶた　［ハム類］　ショルダーハム　　,1656
1657,＜畜肉類＞ぶた　［ハム類］　生ハム　促成　,1657
1658,＜畜肉類＞ぶた　［ハム類］　生ハム　長期熟成　,1658
1659,＜畜肉類＞ぶた　［プレスハム類］　プレスハム　　,1659
1660,＜畜肉類＞ぶた　［プレスハム類］　チョップドハム　　,1660
1661,＜畜肉類＞ぶた　［ベーコン類］　ベーコン　　,1661
1662,＜畜肉類＞ぶた　［ベーコン類］　ロースベーコン　　,1662
1663,＜畜肉類＞ぶた　［ベーコン類］　ショルダーベーコン　　,1663
1664,＜畜肉類＞ぶた　［ソーセージ類］　ウインナーソーセージ　　,1664
1665,＜畜肉類＞ぶた　［ソーセージ類］　セミドライソーセージ　　,1665
1666,＜畜肉類＞ぶた　［ソーセージ類］　ドライソーセージ　　,1666
1667,＜畜肉類＞ぶた　［ソーセージ類］　フランクフルトソーセージ　　,1667
1668,＜畜肉類＞ぶた　［ソーセージ類］　ボロニアソーセージ　　,1668
1669,＜畜肉類＞ぶた　［ソーセージ類］　リオナソーセージ　　,1669
1670,＜畜肉類＞ぶた　［ソーセージ類］　レバーソーセージ　　,1670
1671,＜畜肉類＞ぶた　［ソーセージ類］　混合ソーセージ　　,1671
1672,＜畜肉類＞ぶた　［ソーセージ類］　生ソーセージ　　,1672
1673,＜畜肉類＞ぶた　［その他］　焼き豚　　,1673
1674,＜畜肉類＞ぶた　［その他］　レバーペースト　　,1674
1675,＜畜肉類＞ぶた　［その他］　スモークレバー　　,1675
1676,＜畜肉類＞ぶた　［その他］　ゼラチン　　,1676
1677,＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　生　,1677
1678,＜畜肉類＞めんよう　［マトン］　ロース　脂身つき　焼き　,1678
1680,＜畜肉類＞めんよう　［マトン］　もも　脂身つき　生　,1680
1681,＜畜肉類＞めんよう　［ラム］　かた　脂身つき　生　,1681
1682,＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　生　,1682
1683,＜畜肉類＞めんよう　［ラム］　ロース　脂身つき　焼き　,1683
1685,＜畜肉類＞めんよう　［ラム］　もも　脂身つき　生　,1685
1686,＜畜肉類＞めんよう　［ラム］　もも　脂身つき　焼き　,1686
1687,＜畜肉類＞めんよう　混合プレスハム　　,1687
1688,＜畜肉類＞やぎ　肉　赤肉　生　,1688
1689,＜鳥肉類＞うずら　肉　皮つき　生　　　,1689
1690,＜鳥肉類＞がちょう　フォアグラ　ゆで　　,1690
1691,＜鳥肉類＞かも　まがも　肉　皮なし　生　　,1691
1692,＜鳥肉類＞かも　あいがも　肉　皮つき　生　　,1692
1693,＜鳥肉類＞かも　あひる　肉　皮つき　生　　,1693
1694,＜鳥肉類＞かも　あひる　肉　皮なし　生　　,1694
1695,＜鳥肉類＞かも　あひる　皮　生　　,1695
1696,＜鳥肉類＞きじ　肉　皮なし　生　　　,1696
1697,＜鳥肉類＞しちめんちょう　肉　皮なし　生　　　,1697
1698,＜鳥肉類＞すずめ　肉　骨・皮つき　生　　　,1698
1699,＜鳥肉類＞にわとり　［成鶏肉］　手羽　皮つき　生　,1699
1700,＜鳥肉類＞にわとり　［成鶏肉］　むね　皮つき　生　,1700
1701,＜鳥肉類＞にわとり　［成鶏肉］　むね　皮なし　生　,1701
1702,＜鳥肉類＞にわとり　［成鶏肉］　もも　皮つき　生　,1702
1703,＜鳥肉類＞にわとり　［成鶏肉］　もも　皮なし　生　,1703
1704,＜鳥肉類＞にわとり　［成鶏肉］　ささ身　生　,1704
1705,＜鳥肉類＞にわとり　［若鶏肉］　手羽　皮つき　生　,1705
1706,＜鳥肉類＞にわとり　［若鶏肉］　手羽先　皮つき　生　,1706
1707,＜鳥肉類＞にわとり　［若鶏肉］　手羽元　皮つき　生　,1707
1708,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　生　,1708
1709,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮つき　焼き　,1709
1710,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　生　,1710
1711,＜鳥肉類＞にわとり　［若鶏肉］　むね　皮なし　焼き　,1711
1712,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　生　,1712
1713,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　焼き　,1713
1714,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　ゆで　,1714
1715,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮つき　から揚げ　,1715
1716,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　生　,1716
1717,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　焼き　,1717
1718,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　ゆで　,1718
1719,＜鳥肉類＞にわとり　［若鶏肉］　もも　皮なし　から揚げ　,1719
1720,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　生　,1720
1721,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　焼き　,1721
1722,＜鳥肉類＞にわとり　［若鶏肉］　ささ身　ゆで　,1722
1723,＜鳥肉類＞にわとり　［ひき肉］　生　　,1723
1724,＜鳥肉類＞にわとり　［ひき肉］　焼き　　,1724
1725,＜鳥肉類＞にわとり　［副生物］　心臓　生　,1725
1726,＜鳥肉類＞にわとり　［副生物］　肝臓　生　,1726
1727,＜鳥肉類＞にわとり　［副生物］　筋胃　生　,1727
1728,＜鳥肉類＞にわとり　［副生物］　皮　むね　生　,1728
1729,＜鳥肉類＞にわとり　［副生物］　皮　もも　生　,1729
1730,＜鳥肉類＞にわとり　［副生物］　軟骨　生　,1730
1731,＜鳥肉類＞にわとり　［その他］　焼き鳥缶詰　　,1731
1732,＜鳥肉類＞にわとり　［その他］　チキンナゲット　,1732
1733,＜鳥肉類＞にわとり　［その他］　つくね　,1733
1734,＜鳥肉類＞はと　肉　皮なし　生　,1734
1735,＜鳥肉類＞ほろほろちょう　肉　皮なし　生　　　,1735
1736,＜その他＞いなご　つくだ煮　　　,1736
1737,＜その他＞かえる　肉　生　　　,1737
1738,＜その他＞すっぽん　肉　生　　　,1738
1739,＜その他＞はち　はちの子缶詰　　　,1739
1740,あひる卵　ピータン　　　,1740
1741,うこっけい卵　全卵　生　　　,1741
1742,うずら卵　全卵　生　　　,1742
1743,うずら卵　水煮缶詰　　　,1743
1744,鶏卵　全卵　生　,1744
1745,鶏卵　全卵　ゆで　,1745
1746,鶏卵　全卵　ポーチドエッグ　,1746
1747,鶏卵　全卵　水煮缶詰　,1747
1748,鶏卵　全卵　加糖全卵　,1748
1749,鶏卵　全卵　乾燥全卵　,1749
1750,鶏卵　卵黄　生　,1750
1751,鶏卵　卵黄　ゆで　,1751
1752,鶏卵　卵黄　加糖卵黄　,1752
1753,鶏卵　卵黄　乾燥卵黄　,1753
1754,鶏卵　卵白　生　,1754
1755,鶏卵　卵白　ゆで　,1755
1756,鶏卵　卵白　乾燥卵白　,1756
1757,鶏卵　たまご豆腐　　,1757
1758,鶏卵　たまご焼　厚焼きたまご　,1758
1759,鶏卵　たまご焼　だし巻きたまご　,1759
1760,＜牛乳及び乳製品＞（液状乳類）　生乳　ジャージー種　　,1760
1761,＜牛乳及び乳製品＞（液状乳類）　生乳　ホルスタイン種　　,1761
1762,＜牛乳及び乳製品＞（液状乳類）　普通牛乳　　　,1762
1763,＜牛乳及び乳製品＞（液状乳類）　加工乳　濃厚　　,1763
1764,＜牛乳及び乳製品＞（液状乳類）　加工乳　低脂肪　　,1764
1765,＜牛乳及び乳製品＞（液状乳類）　脱脂乳　　　,1765
1766,＜牛乳及び乳製品＞（液状乳類）　乳飲料　コーヒー　　,1766
1767,＜牛乳及び乳製品＞（液状乳類）　乳飲料　フルーツ　　,1767
1768,＜牛乳及び乳製品＞（粉乳類）　全粉乳　　　,1768
1769,＜牛乳及び乳製品＞（粉乳類）　脱脂粉乳　　　,1769
1770,＜牛乳及び乳製品＞（粉乳類）　乳児用調製粉乳　　　,1770
1771,＜牛乳及び乳製品＞（練乳類）　無糖練乳　　　,1771
1772,＜牛乳及び乳製品＞（練乳類）　加糖練乳　　　,1772
1773,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪　　,1773
1774,＜牛乳及び乳製品＞（クリーム類）　クリーム　乳脂肪 ・ 植物性脂肪　　,1774
1775,＜牛乳及び乳製品＞（クリーム類）　クリーム　植物性脂肪　　,1775
1776,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪　　,1776
1777,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　乳脂肪・植物性脂肪　　,1777
1778,＜牛乳及び乳製品＞（クリーム類）　ホイップクリーム　植物性脂肪　　,1778
1779,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪　　,1779
1780,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　乳脂肪・植物性脂肪　　,1780
1781,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　液状　植物性脂肪　　,1781
1782,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　乳脂肪　　,1782
1783,＜牛乳及び乳製品＞（クリーム類）　コーヒーホワイトナー　粉末状　植物性脂肪　　,1783
1784,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　全脂無糖　　,1784
1785,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　低脂肪無糖　　,1785
1786,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　無脂肪無糖　　,1786
1787,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　脱脂加糖　　,1787
1788,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　ヨーグルト　ドリンクタイプ　加糖　,1788
1789,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　乳製品　　,1789
1790,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　殺菌乳製品　　,1790
1791,＜牛乳及び乳製品＞（発酵乳・乳酸菌飲料）　乳酸菌飲料　非乳製品　　,1791
1792,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エダム　　,1792
1793,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　エメンタール　　,1793
1794,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カテージ　　,1794
1795,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　カマンベール　　,1795
1796,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　クリーム　　,1796
1797,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ゴーダ　　,1797
1798,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　チェダー　　,1798
1799,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　パルメザン　　,1799
1800,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　ブルー　　,1800
1801,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　マスカルポーネ　　,1801
1802,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　モッツァレラ　　,1802
1803,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　やぎ　　,1803
1804,＜牛乳及び乳製品＞（チーズ類）　ナチュラルチーズ　リコッタ　　,1804
1805,＜牛乳及び乳製品＞（チーズ類）　プロセスチーズ　　　,1805
1806,＜牛乳及び乳製品＞（チーズ類）　チーズスプレッド　　　,1806
1807,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　高脂肪　　,1807
1808,＜牛乳及び乳製品＞（アイスクリーム類）　アイスクリーム　普通脂肪　　,1808
1809,＜牛乳及び乳製品＞（アイスクリーム類）　アイスミルク　　　,1809
1810,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　普通脂肪　　,1810
1811,＜牛乳及び乳製品＞（アイスクリーム類）　ラクトアイス　低脂肪　　,1811
1812,＜牛乳及び乳製品＞（アイスクリーム類）　ソフトクリーム　　　,1812
1813,＜牛乳及び乳製品＞（その他）　カゼイン　　　,1813
1814,＜牛乳及び乳製品＞（その他）　シャーベット　　　,1814
1815,＜牛乳及び乳製品＞（その他）　チーズホエーパウダー　　　,1815
1816,＜その他＞人乳　　　　,1816
1817,＜その他＞やぎ乳　　　　,1817
1818,（植物油脂類）　あまに油　,1818
1819,（植物油脂類）　えごま油　,1819
1820,（植物油脂類）　オリーブ油　　　,1820
1821,（植物油脂類）　ごま油　　　,1821
1822,（植物油脂類）　米ぬか油　　　,1822
1823,（植物油脂類）　サフラワー油　ハイオレイック　,1823
1824,（植物油脂類）　サフラワー油　ハイリノール　,1824
1825,（植物油脂類）　大豆油　　　,1825
1826,（植物油脂類）　調合油　　　,1826
1827,（植物油脂類）　とうもろこし油　　　,1827
1828,（植物油脂類）　なたね油　　　,1828
1829,（植物油脂類）　パーム油　　　,1829
1830,（植物油脂類）　パーム核油　　　,1830
1831,（植物油脂類）　ひまわり油　ハイリノール　,1831
1832,（植物油脂類）　ひまわり油  ミッドオレイック　　,1832
1833,（植物油脂類）　ひまわり油　ハイオレイック　　,1833
1834,（植物油脂類）　ぶどう油　　　,1834
1835,（植物油脂類）　綿実油　　　,1835
1836,（植物油脂類）　やし油　　　,1836
1837,（植物油脂類）　落花生油　　　,1837
1838,（動物脂類）　牛脂　　　,1838
1839,（動物脂類）　ラード　　　,1839
1840,（バター類）　有塩バター　　　,1840
1841,（バター類）　食塩不使用バター　　　,1841
1842,（バター類）　発酵バター　　　,1842
1843,（マーガリン類）　ソフトタイプマーガリン　家庭用　,1843
1844,（マーガリン類）　ソフトタイプマーガリン　業務用　,1844
1845,（マーガリン類）　ファットスプレッド　　　,1845
1846,（その他）　ショートニング　家庭用　　,1846
1847,（その他）　ショートニング　業務用　製菓　　　,1847
1848,（その他）　ショートニング　業務用　フライ　　　,1848
1849,＜和生菓子・和半生菓子類＞甘納豆　あずき　　　,1849
1850,＜和生菓子・和半生菓子類＞甘納豆　いんげんまめ　　　,1850
1851,＜和生菓子・和半生菓子類＞甘納豆　えんどう　　　,1851
1852,＜和生菓子・和半生菓子類＞今川焼　　　　,1852
1853,＜和生菓子・和半生菓子類＞ういろう　　　　,1853
1854,＜和生菓子・和半生菓子類＞うぐいすもち　　　　,1854
1855,＜和生菓子・和半生菓子類＞かしわもち　　　　,1855
1856,＜和生菓子・和半生菓子類＞カステラ　　　　,1856
1857,＜和生菓子・和半生菓子類＞かのこ　　　　,1857
1858,＜和生菓子・和半生菓子類＞かるかん　　　　,1858
1859,＜和生菓子・和半生菓子類＞きび団子　　　　,1859
1860,＜和生菓子・和半生菓子類＞ぎゅうひ　　　　,1860
1861,＜和生菓子・和半生菓子類＞きりざんしょ　　　　,1861
1862,＜和生菓子・和半生菓子類＞きんぎょく糖　　　　,1862
1863,＜和生菓子・和半生菓子類＞きんつば　　　　,1863
1864,＜和生菓子・和半生菓子類＞草もち　　　　,1864
1865,＜和生菓子・和半生菓子類＞くし団子　あん　　　,1865
1866,＜和生菓子・和半生菓子類＞くし団子　みたらし　　,1866
1867,＜和生菓子・和半生菓子類＞くずもち　くずでん粉製品　　　,1867
1868,＜和生菓子・和半生菓子類＞くずもち　小麦でん粉製品　,1868
1869,＜和生菓子・和半生菓子類＞げっぺい　　　　,1869
1870,＜和生菓子・和半生菓子類＞五平もち　,1870
1871,＜和生菓子・和半生菓子類＞桜もち　関東風　　　,1871
1872,＜和生菓子・和半生菓子類＞桜もち　関西風　　　,1872
1873,＜和生菓子・和半生菓子類＞笹だんご　　　　,1873
1874,＜和生菓子・和半生菓子類＞大福もち　　　　,1874
1875,＜和生菓子・和半生菓子類＞タルト（和菓子）　　　　,1875
1876,＜和生菓子・和半生菓子類＞ちまき　　　　,1876
1877,＜和生菓子・和半生菓子類＞ちゃつう　　　　,1877
1878,＜和生菓子・和半生菓子類＞どら焼　　　　,1878
1879,＜和生菓子・和半生菓子類＞生八つ橋　あん入り　　　　,1879
1880,＜和生菓子・和半生菓子類＞ねりきり　　　　,1880
1881,＜和生菓子・和半生菓子類＞まんじゅう　カステラまんじゅう　　　,1881
1882,＜和生菓子・和半生菓子類＞まんじゅう　くずまんじゅう　　　,1882
1883,＜和生菓子・和半生菓子類＞まんじゅう　くりまんじゅう　　　,1883
1884,＜和生菓子・和半生菓子類＞まんじゅう　とうまんじゅう　　　,1884
1885,＜和生菓子・和半生菓子類＞まんじゅう　蒸しまんじゅう　　　,1885
1886,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　あんまん　　,1886
1887,＜和生菓子・和半生菓子類＞まんじゅう　中華まんじゅう　肉まん　　,1887
1888,＜和生菓子・和半生菓子類＞もなか　　　　,1888
1889,＜和生菓子・和半生菓子類＞ゆべし　　　　,1889
1890,＜和生菓子・和半生菓子類＞ようかん　練りようかん　　　,1890
1891,＜和生菓子・和半生菓子類＞ようかん　水ようかん　　　,1891
1892,＜和生菓子・和半生菓子類＞ようかん　蒸しようかん　　　,1892
1893,＜和干菓子類＞あめ玉　　　　,1893
1894,＜和干菓子類＞芋かりんとう　　　　,1894
1895,＜和干菓子類＞おこし　　　　,1895
1896,＜和干菓子類＞おのろけ豆　　　　,1896
1897,＜和干菓子類＞かりんとう　黒　　　,1897
1898,＜和干菓子類＞かりんとう　白　　　,1898
1899,＜和干菓子類＞ごかぼう　　　　,1899
1900,＜和干菓子類＞小麦粉せんべい　磯部せんべい　　　,1900
1901,＜和干菓子類＞小麦粉せんべい　かわらせんべい　　　,1901
1902,＜和干菓子類＞小麦粉せんべい　巻きせんべい　　　,1902
1903,＜和干菓子類＞小麦粉せんべい　南部せんべい　ごま入り　　,1903
1904,＜和干菓子類＞小麦粉せんべい　南部せんべい　落花生入り　　,1904
1905,＜和干菓子類＞しおがま　　　　,1905
1906,＜和干菓子類＞ひなあられ　関東風　　　,1906
1907,＜和干菓子類＞ひなあられ　関西風　　　,1907
1908,＜和干菓子類＞米菓　揚げせんべい　　　,1908
1909,＜和干菓子類＞米菓　甘辛せんべい　　　,1909
1910,＜和干菓子類＞米菓　あられ　　　,1910
